[2026-05-06 13:36:56] GAME CREATED
[2026-05-06 13:37:01] PLAYER JOINED: chetan as red
[2026-05-06 13:38:16] MOVE asha (blue): 104→106 [0.1ms]
[2026-05-06 13:38:16] MOVE chetan (red): 31→30 [0.2ms]
[2026-05-06 13:38:16] MOVE asha (blue): 105→104 [0.2ms]
[2026-05-06 13:38:16] MOVE chetan (red): 30→29 [0.1ms]
[2026-05-06 13:38:16] MOVE asha (blue): 106→105 [0.1ms]
[2026-05-06 13:38:16] MOVE chetan (red): 29→28 [0.1ms]
[2026-05-06 13:38:16] MOVE asha (blue): 104→106 [0.1ms]
[2026-05-06 13:38:17] MOVE chetan (red): 28→15 [0.1ms]
[2026-05-06 13:38:17] MOVE asha (blue): 105→107 [0.1ms]
[2026-05-06 13:38:17] MOVE chetan (red): 15→14 [0.4ms]
[2026-05-06 13:38:17] MOVE asha (blue): 106→93 [0.1ms]
[2026-05-06 13:38:17] MOVE chetan (red): 14→13 [0.3ms]
[2026-05-06 13:38:18] MOVE asha (blue): 107→94 [0.1ms]
[2026-05-06 13:38:18] MOVE chetan (red): 13→26 [0.1ms]
[2026-05-06 13:38:18] MOVE asha (blue): 93→92 [0.1ms]
[2026-05-06 13:38:18] MOVE chetan (red): 26→27 [0.1ms]
[2026-05-06 13:38:18] MOVE asha (blue): 94→93 [0.1ms]
[2026-05-06 13:38:19] MOVE chetan (red): 27→14 [0.4ms]
[2026-05-06 13:38:19] MOVE asha (blue): 92→105 [0.2ms]
[2026-05-06 13:38:19] MOVE chetan (red): 14→15 [0.1ms]
[2026-05-06 13:38:19] MOVE asha (blue): 93→106 [0.1ms]
[2026-05-06 13:38:19] MOVE chetan (red): 15→16 [0.1ms]
[2026-05-06 13:38:20] MOVE asha (blue): 105→104 [0.1ms]
[2026-05-06 13:38:20] MOVE chetan (red): 16→17 [0.1ms]
[2026-05-06 13:38:20] MOVE asha (blue): 106→105 [0.3ms]
[2026-05-06 13:38:20] MOVE chetan (red): 17→18 [0.2ms]
[2026-05-06 13:38:20] MOVE asha (blue): 104→106 [0.1ms]
[2026-05-06 13:38:21] MOVE chetan (red): 18→19 [0.1ms]
[2026-05-06 13:38:21] MOVE asha (blue): 105→104 [0.1ms]
[2026-05-06 13:38:21] MOVE chetan (red): 19→31 [0.1ms]
[2026-05-06 13:38:21] MOVE asha (blue): 106→93 [0.4ms]
[2026-05-06 13:38:21] MOVE chetan (red): 31→30 [0.1ms]
[2026-05-06 13:38:21] MOVE asha (blue): 104→103 [0.1ms]
[2026-05-06 13:38:22] MOVE chetan (red): 30→29 [0.1ms]
[2026-05-06 13:38:22] MOVE asha (blue): 93→92 [0.1ms]
[2026-05-06 13:38:22] MOVE chetan (red): 29→28 [0.1ms]
[2026-05-06 13:38:22] MOVE asha (blue): 103→102 [0.1ms]
[2026-05-06 13:38:22] MOVE chetan (red): 28→15 [0.1ms]
[2026-05-06 13:38:22] MOVE asha (blue): 92→105 [0.1ms]
[2026-05-06 13:38:22] MOVE chetan (red): 15→14 [0.1ms]
[2026-05-06 13:38:23] MOVE asha (blue): 102→89 [0.1ms]
[2026-05-06 13:38:23] MOVE chetan (red): 14→13 [0.2ms]
[2026-05-06 13:38:23] MOVE asha (blue): 105→104 [0.2ms]
[2026-05-06 13:38:23] MOVE chetan (red): 13→26 [0.1ms]
[2026-05-06 13:38:23] MOVE asha (blue): 89→90 [0.1ms]
[2026-05-06 13:38:23] MOVE chetan (red): 26→27 [0.2ms]
[2026-05-06 13:38:24] MOVE asha (blue): 104→103 [0.2ms]
[2026-05-06 13:38:24] MOVE chetan (red): 27→14 [0.4ms]
[2026-05-06 13:38:24] MOVE asha (blue): 90→91 [0.2ms]
[2026-05-06 13:38:24] MOVE chetan (red): 14→15 [0.1ms]
[2026-05-06 13:38:24] MOVE asha (blue): 103→102 [0.1ms]
[2026-05-06 13:38:24] MOVE chetan (red): 15→16 [0.1ms]
[2026-05-06 13:38:25] MOVE asha (blue): 91→103 [0.1ms]
[2026-05-06 13:38:25] MOVE chetan (red): 16→17 [0.2ms]
[2026-05-06 13:38:25] MOVE asha (blue): 102→89 [0.1ms]
[2026-05-06 13:38:25] MOVE chetan (red): 17→18 [0.1ms]
[2026-05-06 13:38:25] MOVE asha (blue): 103→102 [0.1ms]
[2026-05-06 13:38:25] MOVE chetan (red): 18→19 [0.1ms]
[2026-05-06 13:38:25] MOVE asha (blue): 89→90 [0.1ms]
[2026-05-06 13:38:26] MOVE chetan (red): 19→31 [0.1ms]
[2026-05-06 13:38:26] MOVE asha (blue): 102→89 [0.2ms]
[2026-05-06 13:38:26] MOVE chetan (red): 31→30 [0.1ms]
[2026-05-06 13:38:26] MOVE asha (blue): 90→91 [0.1ms]
[2026-05-06 13:38:26] MOVE chetan (red): 30→29 [0.1ms]
[2026-05-06 13:38:26] MOVE asha (blue): 89→90 [0.3ms]
[2026-05-06 13:38:27] MOVE chetan (red): 29→28 [0.1ms]
[2026-05-06 13:38:27] MOVE asha (blue): 91→103 [0.3ms]
[2026-05-06 13:38:27] MOVE chetan (red): 28→15 [0.2ms]
[2026-05-06 13:38:27] MOVE asha (blue): 90→91 [0.1ms]
[2026-05-06 13:38:27] MOVE chetan (red): 15→14 [0.1ms]
[2026-05-06 13:38:28] MOVE asha (blue): 103→102 [0.2ms]
[2026-05-06 13:38:28] MOVE chetan (red): 14→13 [0.3ms]
[2026-05-06 13:38:28] MOVE asha (blue): 91→103 [0.1ms]
[2026-05-06 13:38:28] MOVE chetan (red): 13→26 [0.1ms]
[2026-05-06 13:38:28] MOVE asha (blue): 102→104 [0.1ms]
[2026-05-06 13:38:28] MOVE chetan (red): 26→27 [0.1ms]
[2026-05-06 13:38:28] MOVE asha (blue): 103→105 [0.2ms]
[2026-05-06 13:38:29] MOVE chetan (red): 27→14 [0.1ms]
[2026-05-06 13:38:29] MOVE asha (blue): 104→106 [0.1ms]
[2026-05-06 13:38:29] MOVE chetan (red): 14→15 [0.1ms]
[2026-05-06 13:38:29] MOVE asha (blue): 105→104 [0.1ms]
[2026-05-06 13:38:29] MOVE chetan (red): 15→16 [0.1ms]
[2026-05-06 13:38:29] MOVE asha (blue): 106→105 [0.1ms]
[2026-05-06 13:38:30] MOVE chetan (red): 16→17 [0.2ms]
[2026-05-06 13:38:30] MOVE asha (blue): 104→106 [0.1ms]
[2026-05-06 13:38:30] MOVE chetan (red): 17→18 [0.1ms]
[2026-05-06 13:38:30] MOVE asha (blue): 105→107 [0.1ms]
[2026-05-06 13:38:30] MOVE chetan (red): 18→19 [0.1ms]
[2026-05-06 13:38:30] MOVE asha (blue): 106→93 [0.2ms]
[2026-05-06 13:38:31] MOVE chetan (red): 19→31 [0.1ms]
[2026-05-06 13:38:31] MOVE asha (blue): 107→94 [0.1ms]
[2026-05-06 13:38:31] MOVE chetan (red): 31→30 [0.2ms]
[2026-05-06 13:38:31] MOVE asha (blue): 93→92 [0.1ms]
[2026-05-06 13:38:31] MOVE chetan (red): 30→29 [0.1ms]
[2026-05-06 13:38:31] MOVE asha (blue): 94→93 [0.1ms]
[2026-05-06 13:38:31] MOVE chetan (red): 29→28 [0.1ms]
[2026-05-06 13:38:32] MOVE asha (blue): 92→105 [0.1ms]
[2026-05-06 13:38:32] MOVE chetan (red): 28→15 [0.1ms]
[2026-05-06 13:38:32] MOVE asha (blue): 93→106 [0.1ms]
[2026-05-06 13:38:32] MOVE chetan (red): 15→14 [0.1ms]
[2026-05-06 13:38:32] MOVE asha (blue): 105→104 [0.1ms]
[2026-05-06 13:38:32] MOVE chetan (red): 14→13 [0.2ms]
[2026-05-06 13:38:33] MOVE asha (blue): 106→105 [0.1ms]
[2026-05-06 13:38:33] MOVE chetan (red): 13→26 [0.1ms]
[2026-05-06 13:38:33] MOVE asha (blue): 104→106 [0.1ms]
[2026-05-06 13:38:33] MOVE chetan (red): 26→27 [0.1ms]
[2026-05-06 13:38:33] MOVE asha (blue): 105→104 [0.1ms]
[2026-05-06 13:38:33] MOVE chetan (red): 27→14 [0.2ms]
[2026-05-06 13:38:34] MOVE asha (blue): 106→93 [0.1ms]
[2026-05-06 13:38:34] MOVE chetan (red): 14→15 [0.1ms]
[2026-05-06 13:38:34] MOVE asha (blue): 104→103 [0.1ms]
[2026-05-06 13:38:34] MOVE chetan (red): 15→16 [0.1ms]
[2026-05-06 13:38:34] MOVE asha (blue): 93→92 [0.1ms]
[2026-05-06 13:38:34] MOVE chetan (red): 16→17 [0.1ms]
[2026-05-06 13:38:35] MOVE asha (blue): 103→102 [0.2ms]
[2026-05-06 13:38:35] MOVE chetan (red): 17→18 [0.3ms]
[2026-05-06 13:38:35] MOVE asha (blue): 92→105 [0.1ms]
[2026-05-06 13:38:35] MOVE chetan (red): 18→19 [0.2ms]
[2026-05-06 13:38:35] MOVE asha (blue): 102→89 [0.1ms]
[2026-05-06 13:38:35] MOVE chetan (red): 19→31 [0.2ms]
[2026-05-06 13:38:35] MOVE asha (blue): 105→104 [0.2ms]
[2026-05-06 13:38:36] MOVE chetan (red): 31→30 [0.1ms]
[2026-05-06 13:38:36] MOVE asha (blue): 89→90 [0.1ms]
[2026-05-06 13:38:36] MOVE chetan (red): 30→29 [0.1ms]
[2026-05-06 13:38:36] MOVE asha (blue): 104→103 [0.1ms]
[2026-05-06 13:38:36] MOVE chetan (red): 29→28 [0.1ms]
[2026-05-06 13:38:36] MOVE asha (blue): 90→91 [0.1ms]
[2026-05-06 13:38:37] MOVE chetan (red): 28→15 [0.1ms]
[2026-05-06 13:38:37] MOVE asha (blue): 103→102 [0.1ms]
[2026-05-06 13:38:37] MOVE chetan (red): 15→14 [0.2ms]
[2026-05-06 13:38:37] MOVE asha (blue): 91→103 [0.2ms]
[2026-05-06 13:38:37] MOVE chetan (red): 14→13 [0.1ms]
[2026-05-06 13:38:37] MOVE asha (blue): 102→89 [0.1ms]
[2026-05-06 13:38:38] MOVE chetan (red): 13→26 [0.1ms]
[2026-05-06 13:38:38] MOVE asha (blue): 103→102 [0.2ms]
[2026-05-06 13:38:38] MOVE chetan (red): 26→27 [0.1ms]
[2026-05-06 13:38:38] MOVE asha (blue): 89→90 [0.1ms]
[2026-05-06 13:38:38] MOVE chetan (red): 27→14 [0.1ms]
[2026-05-06 13:38:38] MOVE asha (blue): 102→89 [2.1ms]
[2026-05-06 13:38:39] MOVE chetan (red): 14→15 [0.1ms]
[2026-05-06 13:38:39] MOVE asha (blue): 90→91 [0.1ms]
[2026-05-06 13:38:39] MOVE chetan (red): 15→16 [0.1ms]
[2026-05-06 13:38:39] MOVE asha (blue): 89→90 [0.1ms]
[2026-05-06 13:38:39] MOVE chetan (red): 16→17 [0.1ms]
[2026-05-06 13:38:39] MOVE asha (blue): 91→103 [0.2ms]
[2026-05-06 13:38:40] MOVE chetan (red): 17→18 [0.1ms]
[2026-05-06 13:38:40] MOVE asha (blue): 90→91 [0.2ms]
[2026-05-06 13:38:40] MOVE chetan (red): 18→19 [0.1ms]
[2026-05-06 13:38:40] MOVE asha (blue): 103→102 [0.1ms]
[2026-05-06 13:38:40] MOVE chetan (red): 19→31 [0.1ms]
[2026-05-06 13:38:40] MOVE asha (blue): 91→103 [0.1ms]
[2026-05-06 13:38:41] MOVE chetan (red): 31→30 [0.1ms]
[2026-05-06 13:38:41] MOVE asha (blue): 102→104 [0.1ms]
[2026-05-06 13:38:41] MOVE chetan (red): 30→29 [0.1ms]
[2026-05-06 13:38:41] MOVE asha (blue): 103→105 [0.1ms]
[2026-05-06 13:38:41] MOVE chetan (red): 29→28 [0.1ms]
[2026-05-06 13:38:41] MOVE asha (blue): 104→106 [0.1ms]
[2026-05-06 13:38:42] MOVE chetan (red): 28→15 [0.1ms]
[2026-05-06 13:38:42] MOVE asha (blue): 105→104 [0.1ms]
[2026-05-06 13:38:42] MOVE chetan (red): 15→14 [0.1ms]
[2026-05-06 13:38:42] MOVE asha (blue): 106→105 [0.1ms]
[2026-05-06 13:38:42] MOVE chetan (red): 14→13 [0.1ms]
[2026-05-06 13:38:42] MOVE asha (blue): 104→106 [0.1ms]
[2026-05-06 13:38:43] MOVE chetan (red): 13→26 [0.1ms]
[2026-05-06 13:38:43] MOVE asha (blue): 105→107 [0.1ms]
[2026-05-06 13:38:43] MOVE chetan (red): 26→27 [0.1ms]
[2026-05-06 13:38:43] MOVE asha (blue): 106→93 [0.1ms]
[2026-05-06 13:38:43] MOVE chetan (red): 27→14 [0.1ms]
[2026-05-06 13:38:43] MOVE asha (blue): 107→94 [0.1ms]
[2026-05-06 13:38:44] MOVE chetan (red): 14→15 [0.1ms]
[2026-05-06 13:38:44] MOVE asha (blue): 93→92 [0.2ms]
[2026-05-06 13:38:44] MOVE chetan (red): 15→16 [0.1ms]
[2026-05-06 13:38:44] MOVE asha (blue): 94→93 [0.2ms]
[2026-05-06 13:38:44] MOVE chetan (red): 16→17 [0.1ms]
[2026-05-06 13:38:44] MOVE asha (blue): 92→105 [0.1ms]
[2026-05-06 13:38:44] MOVE chetan (red): 17→18 [0.1ms]
[2026-05-06 13:38:45] MOVE asha (blue): 93→106 [0.1ms]
[2026-05-06 13:38:45] MOVE chetan (red): 18→19 [0.1ms]
[2026-05-06 13:38:45] MOVE asha (blue): 105→104 [0.1ms]
[2026-05-06 13:38:45] MOVE chetan (red): 19→31 [0.1ms]
[2026-05-06 13:38:45] MOVE asha (blue): 106→105 [0.1ms]
[2026-05-06 13:38:45] MOVE chetan (red): 31→30 [0.2ms]
[2026-05-06 13:38:46] MOVE asha (blue): 104→106 [0.1ms]
[2026-05-06 13:38:46] MOVE chetan (red): 30→29 [0.3ms]
[2026-05-06 13:38:46] MOVE asha (blue): 105→104 [0.1ms]
[2026-05-06 13:38:46] MOVE chetan (red): 29→28 [0.2ms]
[2026-05-06 13:38:46] MOVE asha (blue): 106→93 [0.1ms]
[2026-05-06 13:38:46] MOVE chetan (red): 28→15 [0.1ms]
[2026-05-06 13:38:47] MOVE asha (blue): 104→103 [0.1ms]
[2026-05-06 13:38:47] MOVE chetan (red): 15→14 [0.1ms]
[2026-05-06 13:38:47] MOVE asha (blue): 93→92 [0.1ms]
[2026-05-06 13:38:47] MOVE chetan (red): 14→13 [0.1ms]
[2026-05-06 13:38:47] MOVE asha (blue): 103→102 [0.1ms]
[2026-05-06 13:38:47] MOVE chetan (red): 13→26 [0.1ms]
[2026-05-06 13:38:48] MOVE asha (blue): 92→105 [0.3ms]
[2026-05-06 13:38:48] MOVE chetan (red): 26→27 [0.1ms]
[2026-05-06 13:38:48] MOVE asha (blue): 102→89 [0.1ms]
[2026-05-06 13:38:48] MOVE chetan (red): 27→14 [0.1ms]
[2026-05-06 13:38:48] MOVE asha (blue): 105→104 [0.1ms]
[2026-05-06 13:38:48] MOVE chetan (red): 14→15 [0.1ms]
[2026-05-06 13:38:49] MOVE asha (blue): 89→90 [0.1ms]
[2026-05-06 13:38:49] MOVE chetan (red): 15→16 [0.1ms]
[2026-05-06 13:38:49] MOVE asha (blue): 104→103 [0.1ms]
[2026-05-06 13:38:49] MOVE chetan (red): 16→17 [0.1ms]
[2026-05-06 13:38:49] MOVE asha (blue): 90→91 [0.1ms]
[2026-05-06 13:38:49] MOVE chetan (red): 17→18 [0.1ms]
[2026-05-06 13:38:50] MOVE asha (blue): 103→102 [0.1ms]
[2026-05-06 13:38:50] MOVE chetan (red): 18→19 [0.1ms]
[2026-05-06 13:38:50] MOVE asha (blue): 91→103 [0.1ms]
[2026-05-06 13:38:50] MOVE chetan (red): 19→31 [0.3ms]
[2026-05-06 13:38:50] MOVE asha (blue): 102→89 [0.2ms]
[2026-05-06 13:38:50] MOVE chetan (red): 31→30 [0.1ms]
[2026-05-06 13:38:51] MOVE asha (blue): 103→102 [0.2ms]
[2026-05-06 13:38:51] MOVE chetan (red): 30→29 [0.3ms]
[2026-05-06 13:38:51] MOVE asha (blue): 89→90 [0.1ms]
[2026-05-06 13:38:51] MOVE chetan (red): 29→28 [0.1ms]
[2026-05-06 13:38:51] MOVE asha (blue): 102→89 [0.1ms]
[2026-05-06 13:38:51] MOVE chetan (red): 28→15 [0.2ms]
[2026-05-06 13:38:52] MOVE asha (blue): 90→91 [0.1ms]
[2026-05-06 13:38:52] MOVE chetan (red): 15→14 [0.1ms]
[2026-05-06 13:38:52] MOVE asha (blue): 89→90 [0.1ms]
[2026-05-06 13:38:52] MOVE chetan (red): 14→13 [0.2ms]
[2026-05-06 13:38:52] MOVE asha (blue): 91→103 [0.1ms]
[2026-05-06 13:38:52] MOVE chetan (red): 13→26 [0.1ms]
[2026-05-06 13:38:53] MOVE asha (blue): 90→91 [0.1ms]
[2026-05-06 13:38:53] MOVE chetan (red): 26→27 [0.1ms]
[2026-05-06 13:38:53] MOVE asha (blue): 103→102 [0.1ms]
[2026-05-06 13:38:53] MOVE chetan (red): 27→14 [0.1ms]
[2026-05-06 13:38:53] MOVE asha (blue): 91→103 [0.1ms]
[2026-05-06 13:38:53] MOVE chetan (red): 14→15 [0.2ms]
[2026-05-06 13:38:53] MOVE asha (blue): 102→104 [0.1ms]
[2026-05-06 13:38:54] MOVE chetan (red): 15→16 [0.2ms]
[2026-05-06 13:38:54] MOVE asha (blue): 103→105 [0.1ms]
[2026-05-06 13:38:54] MOVE chetan (red): 16→17 [0.1ms]
[2026-05-06 13:38:54] MOVE asha (blue): 104→106 [0.1ms]
[2026-05-06 13:38:54] MOVE chetan (red): 17→18 [0.1ms]
[2026-05-06 13:38:54] MOVE asha (blue): 105→104 [0.1ms]
[2026-05-06 13:38:55] MOVE chetan (red): 18→19 [0.1ms]
[2026-05-06 13:38:55] MOVE asha (blue): 106→105 [0.1ms]
[2026-05-06 13:38:55] MOVE chetan (red): 19→31 [0.1ms]
[2026-05-06 13:38:55] MOVE asha (blue): 104→106 [0.1ms]
[2026-05-06 13:38:55] MOVE chetan (red): 31→30 [0.1ms]
[2026-05-06 13:38:55] MOVE asha (blue): 105→107 [0.1ms]
[2026-05-06 13:38:56] MOVE chetan (red): 30→29 [0.1ms]
[2026-05-06 13:38:56] MOVE asha (blue): 106→93 [0.1ms]
[2026-05-06 13:38:56] MOVE chetan (red): 29→28 [0.1ms]
[2026-05-06 13:38:56] MOVE asha (blue): 107→94 [0.1ms]
[2026-05-06 13:38:56] MOVE chetan (red): 28→15 [0.1ms]
[2026-05-06 13:38:56] MOVE asha (blue): 93→92 [0.1ms]
[2026-05-06 13:38:57] MOVE chetan (red): 15→14 [0.1ms]
[2026-05-06 13:38:57] MOVE asha (blue): 94→93 [0.1ms]
[2026-05-06 13:38:57] MOVE chetan (red): 14→13 [0.1ms]
[2026-05-06 13:38:57] MOVE asha (blue): 92→105 [0.1ms]
[2026-05-06 13:38:57] MOVE chetan (red): 13→26 [0.1ms]
[2026-05-06 13:38:57] MOVE asha (blue): 93→106 [0.1ms]
[2026-05-06 13:38:58] MOVE chetan (red): 26→27 [0.1ms]
[2026-05-06 13:38:58] MOVE asha (blue): 105→104 [0.1ms]
[2026-05-06 13:38:58] MOVE chetan (red): 27→14 [0.1ms]
[2026-05-06 13:38:58] MOVE asha (blue): 106→105 [0.1ms]
[2026-05-06 13:38:58] MOVE chetan (red): 14→15 [0.1ms]
[2026-05-06 13:38:58] MOVE asha (blue): 104→106 [0.5ms]
[2026-05-06 13:38:59] MOVE chetan (red): 15→16 [0.1ms]
[2026-05-06 13:38:59] MOVE asha (blue): 105→104 [0.1ms]
[2026-05-06 13:38:59] MOVE chetan (red): 16→17 [0.2ms]
[2026-05-06 13:38:59] MOVE asha (blue): 106→93 [0.1ms]
[2026-05-06 13:38:59] MOVE chetan (red): 17→18 [0.2ms]
[2026-05-06 13:38:59] MOVE asha (blue): 104→103 [0.1ms]
[2026-05-06 13:39:00] MOVE chetan (red): 18→19 [0.1ms]
[2026-05-06 13:39:00] MOVE asha (blue): 93→92 [0.1ms]
[2026-05-06 13:39:00] MOVE chetan (red): 19→31 [0.3ms]
[2026-05-06 13:39:00] MOVE asha (blue): 103→102 [0.1ms]
[2026-05-06 13:39:00] MOVE chetan (red): 31→30 [0.1ms]
[2026-05-06 13:39:00] MOVE asha (blue): 92→105 [0.2ms]
[2026-05-06 13:39:01] MOVE chetan (red): 30→29 [0.2ms]
[2026-05-06 13:39:01] MOVE asha (blue): 102→89 [0.1ms]
[2026-05-06 13:39:01] MOVE chetan (red): 29→28 [0.1ms]
[2026-05-06 13:39:01] MOVE asha (blue): 105→104 [0.1ms]
[2026-05-06 13:39:01] MOVE chetan (red): 28→15 [0.1ms]
[2026-05-06 13:39:01] MOVE asha (blue): 89→90 [0.5ms]
[2026-05-06 13:39:01] MOVE chetan (red): 15→14 [0.1ms]
[2026-05-06 13:39:02] MOVE asha (blue): 104→103 [0.2ms]
[2026-05-06 13:39:02] MOVE chetan (red): 14→13 [0.1ms]
[2026-05-06 13:39:02] MOVE asha (blue): 90→91 [0.1ms]
[2026-05-06 13:39:02] MOVE chetan (red): 13→26 [0.1ms]
[2026-05-06 13:39:02] MOVE asha (blue): 103→102 [0.1ms]
[2026-05-06 13:39:02] MOVE chetan (red): 26→27 [0.1ms]
[2026-05-06 13:39:03] MOVE asha (blue): 91→103 [0.1ms]
[2026-05-06 13:39:03] MOVE chetan (red): 27→14 [0.1ms]
[2026-05-06 13:39:03] MOVE asha (blue): 102→89 [0.1ms]
[2026-05-06 13:39:03] MOVE chetan (red): 14→15 [0.3ms]
[2026-05-06 13:39:03] MOVE asha (blue): 103→102 [0.1ms]
[2026-05-06 13:39:03] MOVE chetan (red): 15→16 [0.1ms]
[2026-05-06 13:39:04] MOVE asha (blue): 89→90 [0.1ms]
[2026-05-06 13:39:04] MOVE chetan (red): 16→17 [0.1ms]
[2026-05-06 13:39:04] MOVE asha (blue): 102→89 [0.1ms]
[2026-05-06 13:39:04] MOVE chetan (red): 17→18 [0.1ms]
[2026-05-06 13:39:04] MOVE asha (blue): 90→91 [0.1ms]
[2026-05-06 13:39:04] MOVE chetan (red): 18→19 [0.2ms]
[2026-05-06 13:39:05] MOVE asha (blue): 89→90 [0.1ms]
[2026-05-06 13:39:05] MOVE chetan (red): 19→31 [0.1ms]
[2026-05-06 13:39:05] MOVE asha (blue): 91→103 [0.2ms]
[2026-05-06 13:39:05] MOVE chetan (red): 31→30 [0.1ms]
[2026-05-06 13:39:05] MOVE asha (blue): 90→91 [0.2ms]
[2026-05-06 13:39:05] MOVE chetan (red): 30→29 [0.2ms]
[2026-05-06 13:39:06] MOVE asha (blue): 103→102 [0.1ms]
[2026-05-06 13:39:06] MOVE chetan (red): 29→28 [0.1ms]
[2026-05-06 13:39:06] MOVE asha (blue): 91→103 [0.2ms]
[2026-05-06 13:39:06] MOVE chetan (red): 28→15 [0.1ms]
[2026-05-06 13:39:06] MOVE asha (blue): 102→104 [0.1ms]
[2026-05-06 13:39:06] MOVE chetan (red): 15→14 [0.1ms]
[2026-05-06 13:39:07] MOVE asha (blue): 103→105 [0.2ms]
[2026-05-06 13:39:07] MOVE chetan (red): 14→13 [0.1ms]
[2026-05-06 13:39:07] MOVE asha (blue): 104→106 [0.1ms]
[2026-05-06 13:39:07] MOVE chetan (red): 13→26 [0.2ms]
[2026-05-06 13:39:07] MOVE asha (blue): 105→104 [0.1ms]
[2026-05-06 13:39:07] MOVE chetan (red): 26→27 [0.1ms]
[2026-05-06 13:39:07] MOVE asha (blue): 106→105 [0.1ms]
[2026-05-06 13:39:08] MOVE chetan (red): 27→14 [0.1ms]
[2026-05-06 13:39:08] MOVE asha (blue): 104→106 [0.3ms]
[2026-05-06 13:39:08] MOVE chetan (red): 14→15 [0.1ms]
[2026-05-06 13:39:08] MOVE asha (blue): 105→107 [0.1ms]
[2026-05-06 13:39:08] MOVE chetan (red): 15→16 [0.1ms]
[2026-05-06 13:39:08] MOVE asha (blue): 106→93 [0.1ms]
[2026-05-06 13:39:09] MOVE chetan (red): 16→17 [0.1ms]
[2026-05-06 13:39:09] MOVE asha (blue): 107→94 [0.1ms]
[2026-05-06 13:39:09] MOVE chetan (red): 17→18 [0.1ms]
[2026-05-06 13:39:09] MOVE asha (blue): 93→92 [0.1ms]
[2026-05-06 13:39:09] MOVE chetan (red): 18→19 [0.1ms]
[2026-05-06 13:39:09] MOVE asha (blue): 94→93 [0.1ms]
[2026-05-06 13:39:10] MOVE chetan (red): 19→31 [0.1ms]
[2026-05-06 13:39:10] MOVE asha (blue): 92→105 [0.1ms]
[2026-05-06 13:39:10] MOVE chetan (red): 31→30 [0.1ms]
[2026-05-06 13:39:10] MOVE asha (blue): 93→106 [0.1ms]
[2026-05-06 13:39:10] MOVE chetan (red): 30→29 [0.1ms]
[2026-05-06 13:39:10] MOVE asha (blue): 105→104 [0.1ms]
[2026-05-06 13:39:10] MOVE chetan (red): 29→28 [0.1ms]
[2026-05-06 13:39:11] MOVE asha (blue): 106→105 [0.1ms]
[2026-05-06 13:39:11] MOVE chetan (red): 28→15 [0.1ms]
[2026-05-06 13:39:11] MOVE asha (blue): 104→106 [0.1ms]
[2026-05-06 13:39:11] MOVE chetan (red): 15→14 [0.1ms]
[2026-05-06 13:39:11] MOVE asha (blue): 105→104 [0.1ms]
[2026-05-06 13:39:11] MOVE chetan (red): 14→13 [0.1ms]
[2026-05-06 13:39:12] MOVE asha (blue): 106→93 [0.1ms]
[2026-05-06 13:39:12] MOVE chetan (red): 13→26 [0.1ms]
[2026-05-06 13:39:12] MOVE asha (blue): 104→103 [0.1ms]
[2026-05-06 13:39:12] MOVE chetan (red): 26→27 [0.1ms]
[2026-05-06 13:39:12] MOVE asha (blue): 93→92 [0.1ms]
[2026-05-06 13:39:12] MOVE chetan (red): 27→14 [0.1ms]
[2026-05-06 13:39:13] MOVE asha (blue): 103→102 [0.1ms]
[2026-05-06 13:39:13] MOVE chetan (red): 14→15 [0.1ms]
[2026-05-06 13:39:13] MOVE asha (blue): 92→105 [0.2ms]
[2026-05-06 13:39:13] MOVE chetan (red): 15→16 [0.1ms]
[2026-05-06 13:39:13] MOVE asha (blue): 102→89 [0.1ms]
[2026-05-06 13:39:13] MOVE chetan (red): 16→17 [0.1ms]
[2026-05-06 13:39:14] MOVE asha (blue): 105→104 [0.1ms]
[2026-05-06 13:39:14] MOVE chetan (red): 17→18 [0.1ms]
[2026-05-06 13:39:14] MOVE asha (blue): 89→90 [0.1ms]
[2026-05-06 13:39:14] MOVE chetan (red): 18→19 [0.4ms]
[2026-05-06 13:39:14] MOVE asha (blue): 104→103 [0.2ms]
[2026-05-06 13:39:14] MOVE chetan (red): 19→31 [0.1ms]
[2026-05-06 13:39:15] MOVE asha (blue): 90→91 [0.2ms]
[2026-05-06 13:39:15] MOVE chetan (red): 31→30 [0.1ms]
[2026-05-06 13:39:15] MOVE asha (blue): 103→102 [0.2ms]
[2026-05-06 13:39:15] MOVE chetan (red): 30→29 [0.2ms]
[2026-05-06 13:39:15] MOVE asha (blue): 91→103 [0.2ms]
[2026-05-06 13:39:15] MOVE chetan (red): 29→28 [0.2ms]
[2026-05-06 13:39:16] MOVE asha (blue): 102→89 [0.1ms]
[2026-05-06 13:39:16] MOVE chetan (red): 28→15 [0.1ms]
[2026-05-06 13:39:16] MOVE asha (blue): 103→102 [0.1ms]
[2026-05-06 13:39:16] MOVE chetan (red): 15→14 [0.1ms]
[2026-05-06 13:39:16] MOVE asha (blue): 89→90 [0.1ms]
[2026-05-06 13:39:16] MOVE chetan (red): 14→13 [0.1ms]
[2026-05-06 13:39:16] MOVE asha (blue): 102→89 [0.1ms]
[2026-05-06 13:39:17] MOVE chetan (red): 13→26 [0.1ms]
[2026-05-06 13:39:17] MOVE asha (blue): 90→91 [0.1ms]
[2026-05-06 13:39:17] MOVE chetan (red): 26→27 [0.1ms]
